isbn13	titulo	link_detalle	link_imagen	materia	autor	editorial	fecha_pub	id_coleccion	autor_principal	link_indice	link_resenya	precio	tipo_iva	paginas
9788490040461	La protección jurisdiccional de los derechos fundamentales en las relaciones entre particulares	http://www.tirant.com/detalle?articulo=9788490040461	http://www.tirant.com/portadas/9788490040461.jpg	0100000000|0105000000|0105010000|0100000000|0107000000|0107020000|0100000000|0117000000|0117010000|	|Rafael Sarazá Jimena	Tirant lo Blanch	04/2011	39	Rafael Sarazá Jimena	http://www.tirant.com/indexes/9788490040461.txt	http://www.tirant.com/resenyas/9788490040461-resenya.txt	18.00	3	355
9788490040492	La actividad del Consejo de Seguridad de Naciones Unidas en caso de amenaza a la paz	http://www.tirant.com/detalle?articulo=9788490040492	http://www.tirant.com/portadas/9788490040492.jpg	0100000000|0109000000|0109010000|0100000000|0117000000|0117010000|	|Mª Ángeles Cano Linares	Tirant lo Blanch	04/2011	39	Mª Ángeles Cano Linares	http://www.tirant.com/indexes/9788490040492.txt	http://www.tirant.com/resenyas/9788490040492-resenya.txt	24.00	3	433
9788415442141	Felipe V y los valencianos	http://www.tirant.com/detalle?articulo=9788415442141	http://www.tirant.com/portadas/9788415442141.jpg	0300000000|0304000000|0304050000|0300000000|0319000000|	|Enrique Giménez López	Tirant lo Blanch	11/2011	2633	Enrique Giménez López	http://www.tirant.com/indexes/9788415442141.txt	http://www.tirant.com/resenyas/9788415442141-resenya.txt	15.00	3	285
9788415442165	Orientaciones prácticas de atención educativa	http://www.tirant.com/detalle?articulo=9788415442165	http://www.tirant.com/portadas/9788415442165.jpg	0300000000|0309000000|0309030000|0300000000|0319000000|	|Mª Consuelo Cerdá Marín	Tirant lo Blanch	11/2011	2624	Mª Consuelo Cerdá Marín	http://www.tirant.com/indexes/9788415442165.txt	http://www.tirant.com/resenyas/9788415442165-resenya.txt	12.00	3	220
9788415442127	Curso de lengua española	http://www.tirant.com/detalle?articulo=9788415442127	http://www.tirant.com/portadas/9788415442127.jpg	0300000000|0311000000|0311010000|0300000000|0319000000|	|Luis Alberto Hernando Cuadrado |Alberto Hernando García-Cervigón	Tirant lo Blanch	11/2011	2900	Luis Alberto Hernando Cuadrado	http://www.tirant.com/indexes/9788415442127.txt	http://www.tirant.com/resenyas/9788415442127-resenya.txt	15.00	3	221
9788493931674	La escena española en el umbral de la modernidad	http://www.tirant.com/detalle?articulo=9788493931674	http://www.tirant.com/portadas/9788493931674.jpg	0300000000|0311000000|0311010000|0300000000|0319000000|	|Mª Pilar Espín Templado	Tirant lo Blanch	11/2011	2900	Mª Pilar Espín Templado	http://www.tirant.com/indexes/9788493931674.txt	http://www.tirant.com/resenyas/9788493931674-resenya.txt	18.00	3	347
9788490040591	Borriana Siglo XX	http://www.tirant.com/detalle?articulo=9788490040591	http://www.tirant.com/portadas/9788490040591.jpg	0300000000|0304000000|0304060000|0300000000|0319000000|	|Vicente Abad	Tirant lo Blanch	04/2011	2633	Vicente Abad	http://www.tirant.com/indexes/9788490040591.txt	http://www.tirant.com/resenyas/9788490040591-resenya.txt	15.00	3	344
9788490040720	Històries Lletrades	http://www.tirant.com/detalle?articulo=9788490040720	http://www.tirant.com/portadas/9788490040720.jpg	0300000000|0311000000|0311020000|0300000000|0319000000|0400000000|0403000000|0403020000|0403020200|	|Marta Alsina Conesa |Josep Esteba Sitjas |Joan Geli Rissech |Joan Jaile Benítez |Judit Lucas Fauchs |Begonya Pelegrín Ferrer |Jordi Orobitx Solé |Elisabeth Rafart i Corominas |Mònica Tarradellas Martínez |Joaquim Vidal Gambin	Tirant lo Blanch	04/2011	1977	Marta Alsina Conesa	http://www.tirant.com/indexes/9788490040720.txt	http://www.tirant.com/resenyas/9788490040720-resenya.txt	8.00	3	111
9788490040836	Estudis per a una Llei de Governs Locals de Catalunya 2007-2011	http://www.tirant.com/detalle?articulo=9788490040836	http://www.tirant.com/portadas/9788490040836.jpg	0100000000|0102000000|0102060000|0100000000|0117000000|0117010000|	|Jaume Renyer i Alimbau |Josep Ramon Fuentes i Gasó |Juan Ignacio Soto Valle |Xavier Forcadell i Esteller	Tirant lo Blanch	04/2011	1977	Jaume Renyer i Alimbau	http://www.tirant.com/indexes/9788490040836.txt	http://www.tirant.com/resenyas/9788490040836-resenya.txt	25.00	3	518
9788498767964	Història de L´Il.lustre Col.legi D´Advocats de Mataró	http://www.tirant.com/detalle?articulo=9788498767964	http://www.tirant.com/portadas/9788498767964.jpg	0100000000|0110000000|0110020000|0100000000|0117000000|0117010000|	|Antoni Martí i Coll	Tirant lo Blanch	2010	51	Antoni Martí i Coll	http://www.tirant.com/indexes/9788498767964.txt	http://www.tirant.com/resenyas/9788498767964-resenya.txt	13.00	3	212
9788499850276	Cursos Euromediterráneos Bancaja de Derecho Internacional Vol. XI/XII 2007/2008	http://www.tirant.com/detalle?articulo=9788499850276	http://www.tirant.com/portadas/9788499850276.jpg	0100000000|0109000000|0109020000|0100000000|0117000000|0117010000|	|Jorge Cardona Llorens |y otros	Tirant lo Blanch	06/2010	2659	Jorge Cardona Llorens	http://www.tirant.com/indexes/9788499850276.txt	http://www.tirant.com/resenyas/9788499850276-resenya.txt	30.00	3	1174
9788499850627	Històries de L´il·lustre Col·legi D´Advocats de Figueres Volum II	http://www.tirant.com/detalle?articulo=9788499850627	http://www.tirant.com/portadas/9788499850627.jpg	0100000000|0110000000|0110020000|0100000000|0117000000|0117010000|	|Montse Soms	Tirant lo Blanch	04/2011	51	Montse Soms	http://www.tirant.com/indexes/9788499850627.txt	http://www.tirant.com/resenyas/9788499850627-resenya.txt	20.00	3	338
9788490040874	La Seguridad en un hospital Manual de seguridad	http://www.tirant.com/detalle?articulo=9788490040874	http://www.tirant.com/portadas/9788490040874.jpg	0100000000|0104000000|0104120000|0100000000|0117000000|0117010000|0200000000|0202000000|0202060000|0200000000|0215000000|0600000000|0601000000|0601010000|	|Fernando Bocanegra Morales |Carlos Sobrini |Eugenio Amores |Juan Redondo |Alberto López Monmeneu |Juan Carlos Bueno Caballero |Manuel Carrascosa |Lourdes Martínez |Emilio Lizarraga |Manuel Cuerva |Ángel Meca Ávila |Antonio de Cárcer |Javier García Cadiñan	Tirant lo Blanch	05/2011	51	Fernando Bocanegra Morales	http://www.tirant.com/indexes/9788490040874.txt	http://www.tirant.com/resenyas/9788490040874-resenya.txt	27.00	3	438
9788490040959	Vademécum de derecho civil y procesal civil	http://www.tirant.com/detalle?articulo=9788490040959	http://www.tirant.com/portadas/9788490040959.jpg	0100000000|0101000000|0101010000|0100000000|0105000000|0105010000|0100000000|0117000000|0117010000|	|Cristina Doménech Garret	Tirant lo Blanch	05/2011	2692	Cristina Doménech Garret	http://www.tirant.com/indexes/9788490040959.txt	http://www.tirant.com/resenyas/9788490040959-resenya.txt	7.00	3	239
9788498769388	Justicia versus seguridad en el espacio judicial europeo	http://www.tirant.com/detalle?articulo=9788498769388	http://www.tirant.com/portadas/9788498769388.jpg	0100000000|0103000000|0103050000|0100000000|0105000000|0105060000|0100000000|0109000000|0109020000|0100000000|0117000000|0117010000|	|M. Jimeno Bulnes |Esther Gómez Campelor |María Belén Sánchez Domingo |Félix Valbuena González	Tirant lo Blanch	05/2011	39	M. Jimeno Bulnes	http://www.tirant.com/indexes/9788498769388.txt	http://www.tirant.com/resenyas/9788498769388-resenya.txt	18.00	3	250
9788490040676	La violación en el cine	http://www.tirant.com/detalle?articulo=9788490040676	http://www.tirant.com/portadas/9788490040676.jpg	0100000000|0115000000|0100000000|0117000000|0117010000|	|Pablo Raúl Bonorino Ramírez	Tirant lo Blanch	05/2011	2324	Pablo Raúl Bonorino Ramírez	http://www.tirant.com/indexes/9788490040676.txt	http://www.tirant.com/resenyas/9788490040676-resenya.txt	12.00	3	144
9788490040973	El despido exprés : la limitación de los salarios de tramitación	http://www.tirant.com/detalle?articulo=9788490040973	http://www.tirant.com/portadas/9788490040973.jpg	0100000000|0104000000|0104060000|0100000000|0117000000|0117010000|	|Amparo Esteve Segarra	Tirant lo Blanch	05/2011	41	Amparo Esteve Segarra	http://www.tirant.com/indexes/9788490040973.txt	http://www.tirant.com/resenyas/9788490040973-resenya.txt	12.00	3	143
9788499859682	Las cuotas participativas	http://www.tirant.com/detalle?articulo=9788499859682	http://www.tirant.com/portadas/9788499859682.jpg	0100000000|0101000000|0101170000|0100000000|0106000000|0106120000|0100000000|0117000000|0117010000|	|Jorge Martí Moreno |Elizabeth Torrecillas Power |Eva Ferrada Lavall |Cristina Arias Portaceli	Tirant lo Blanch	05/2011	43	Jorge Martí Moreno	http://www.tirant.com/indexes/9788499859682.txt	http://www.tirant.com/resenyas/9788499859682-resenya.txt	12.00	3	190
9788490041017	Renovación de destinos turísticos consolidados XIII Congreso Internacional de Turismo Universidad y empresa	http://www.tirant.com/detalle?articulo=9788490041017	http://www.tirant.com/portadas/9788490041017.jpg	0200000000|0201000000|0201090000|0200000000|0215000000|	|Diego López |...y otros	Tirant lo Blanch	05/2011	51	Diego López	http://www.tirant.com/indexes/9788490041017.txt	http://www.tirant.com/resenyas/9788490041017-resenya.txt	48.00	3	844
9788490041055	Trabajo y paro en la sociedad postindustrial	http://www.tirant.com/detalle?articulo=9788490041055	http://www.tirant.com/portadas/9788490041055.jpg	0200000000|0206000000|0200000000|0215000000|	|Enric Sanchis	Tirant lo Blanch	05/2011	53	Enric Sanchis	http://www.tirant.com/indexes/9788490041055.txt	http://www.tirant.com/resenyas/9788490041055-resenya.txt	14.50	3	335
9788490040997	Género , élites políticas y representación parlamentaria en España	http://www.tirant.com/detalle?articulo=9788490040997	http://www.tirant.com/portadas/9788490040997.jpg	0200000000|0205000000|0205030000|0200000000|0215000000|	|Raquel Pastor Yuste	Tirant lo Blanch	05/2011	40	Raquel Pastor Yuste	http://www.tirant.com/indexes/9788490040997.txt	http://www.tirant.com/resenyas/9788490040997-resenya.txt	15.00	3	195
9788498767322	Prevención y control de la siniestralidad vial	http://www.tirant.com/detalle?articulo=9788498767322	http://www.tirant.com/portadas/9788498767322.jpg	0100000000|0103000000|0103060000|0103060100|0100000000|0112000000|0112010000|0200000000|0214000000|	|Enrique Orts Berenguer |Alberto Alonso Rimo |Francisco Antón Barberá |Joaquín Borrell Vives |Dora Cano Cuenca |Juan Carlos Carbonell Mateu |Enrique José Carbonell Vayá |José Miguel Fernández Dols |Daniel Ferrandis Ciprián |Hélène Fontaine |Tàlia González 	Tirant lo Blanch	05/2011	54	Enrique Orts Berenguer	http://www.tirant.com/indexes/9788498767322.txt	http://www.tirant.com/resenyas/9788498767322-resenya.txt	30.00	3	597
9788498769791	La disciplina urbanística en Andalucía	http://www.tirant.com/detalle?articulo=9788498769791	http://www.tirant.com/portadas/9788498769791.jpg	0100000000|0102000000|0102070000|0102070100|	|Estanislao Aranda García |M. Asunción Torres López |Jesús Conde Antequera |Juan Fernando Granados Rodríguez |Francisco Javier Jiménez Fernández |Emilio Martín Herrera |Manuel Rebollo Puig |Salvador Torres Ruiz	Tirant lo Blanch	05/2011	39	Estanislao Aranda García	http://www.tirant.com/indexes/9788498769791.txt	http://www.tirant.com/resenyas/9788498769791-resenya.txt	24.00	3	531
9788490041246	Los derechos de los accionistas en las sociedades cotizadas	http://www.tirant.com/detalle?articulo=9788490041246	http://www.tirant.com/portadas/9788490041246.jpg	0100000000|0101000000|0101170000|	|N. Abriani |José Miguel Embid Irujo |Alberto Emparanza Sobejano |Josefina Boquera Matarredona	Tirant lo Blanch	05/2011	2580	N. Abriani	http://www.tirant.com/indexes/9788490041246.txt	http://www.tirant.com/resenyas/9788490041246-resenya.txt	24.00	3	441
9788490041222	Derecho Penal Español Parte Especial (II)	http://www.tirant.com/detalle?articulo=9788490041222	http://www.tirant.com/portadas/9788490041222.jpg	0100000000|0103000000|0103010000|	|Francisco Javier Álvarez García |Araceli Manjón-Cabeza Olmeda |A. Ventura Püschel	Tirant lo Blanch	05/2011	2646	Francisco Javier Álvarez García	http://www.tirant.com/indexes/9788490041222.txt	http://www.tirant.com/resenyas/9788490041222-resenya.txt	40.50	3	1564
9788490041123	El papel de la ciudadanía en el auge y decadencia de las ciudades	http://www.tirant.com/detalle?articulo=9788490041123	http://www.tirant.com/portadas/9788490041123.jpg	0200000000|0204000000|	|Josep M. Pascual Esteve	Tirant lo Blanch	05/2011	2666	Josep M. Pascual Esteve	http://www.tirant.com/indexes/9788490041123.txt	http://www.tirant.com/resenyas/9788490041123-resenya.txt	20.50	3	335
9788490041260	Conciliación de la vida familiar y laboral y corresponsabilidad entre sexos	http://www.tirant.com/detalle?articulo=9788490041260	http://www.tirant.com/portadas/9788490041260.jpg	0100000000|0104000000|0104100000|	|Jaime Cabeza Pereiro |Belén Fernández Docampo |María Amparo Ballester Pastor |Teresa Pérez del Río |Carmen Viqueira Pérez |José María Miranda Boto |Marta Fernández Prieto |Yolanda Maneiro Vázquez |Mónica Polo Mercader |Francisca Fernández Prol |Nora Mª Ma	Tirant lo Blanch	05/2011	39	Jaime Cabeza Pereiro	http://www.tirant.com/indexes/9788490041260.txt	http://www.tirant.com/resenyas/9788490041260-resenya.txt	24.00	3	422
9788499850689	EEES y cambios en las metodologías docentes	http://www.tirant.com/detalle?articulo=9788499850689	http://www.tirant.com/portadas/9788499850689.jpg	0200000000|0205000000|0205030000|	|Milagro Martín López |Adela Roldán Márquez |Agustín Galán Rodríguez |Alejandro Díaz Moreno |Cristina Sanchez-Rodas Navarro |Daniel García San José |Esperanza Macarena Sierra Benítez |José Manuel López Gómez |Inmaculada Vivas Tesón |Macarena Hernández Beja	Tirant lo Blanch	05/2011	51	Milagro Martín López	http://www.tirant.com/indexes/9788499850689.txt	http://www.tirant.com/resenyas/9788499850689-resenya.txt	15.00	3	196
9788499850092	El genocidio en el Derecho Penal Internacional	http://www.tirant.com/detalle?articulo=9788499850092	http://www.tirant.com/portadas/9788499850092.jpg	0100000000|0103000000|0103060000|0103060100|	|Cristina Fernández-Pacheco Estrada	Tirant lo Blanch	05/2011	39	Cristina Fernández-Pacheco Estrada	http://www.tirant.com/indexes/9788499850092.txt	http://www.tirant.com/resenyas/9788499850092-resenya.txt	21.00	3	412
9788490043929	La Ley General Tributaria y sus reglamentos de desarrollo 7ª Ed. 2011	http://www.tirant.com/detalle?articulo=9788490043929	http://www.tirant.com/portadas/9788490043929.jpg	0100000000|0106000000|0106030000|0100000000|0117000000|0117010000|	|José Manuel Pérez Lara	Tirant lo Blanch	10/2011	37	José Manuel Pérez Lara	http://www.tirant.com/indexes/9788490043929.txt	http://www.tirant.com/resenyas/9788490043929-resenya.txt	9.00	3	814
9788490044117	Derecho Penal Español Parte General en Esquemas	http://www.tirant.com/detalle?articulo=9788490044117	http://www.tirant.com/portadas/9788490044117.jpg	0100000000|0103000000|0103010000|	|José Luis Díez Ripollés	Tirant lo Blanch	10/2011	2646	José Luis Díez Ripollés	http://www.tirant.com/indexes/9788490044117.txt	http://www.tirant.com/resenyas/9788490044117-resenya.txt	27.00	3	829
9788490044131	Ley de suelo y urbanística supletoria 3ª Ed. 2011	http://www.tirant.com/detalle?articulo=9788490044131	http://www.tirant.com/portadas/9788490044131.jpg	0100000000|0102000000|0102030000|0100000000|0117000000|0117010000|	|Tomás Quintana López |Anabelén Casares Marcos	Tirant lo Blanch	10/2011	37	Tomás Quintana López	http://www.tirant.com/indexes/9788490044131.txt	http://www.tirant.com/resenyas/9788490044131-resenya.txt	7.50	3	591
9788490041413	Contribución de las organizaciones a la consecución de los objetivos de desarrollo del milenio	http://www.tirant.com/detalle?articulo=9788490041413	http://www.tirant.com/portadas/9788490041413.jpg	0200000000|0205000000|0205060000|0200000000|0215000000|	|Isabel Saz Gil |José Ricardo Álvarez Domínguez |Pilar Arranz Martínez |Juan Carrero Jiménez |Luis Carús Ribalaygua |Inmaculada Cubillo |Felipe Genovese |Juan David Gómez-Quintero |Sigfrido González Pardo |Ana Carmen Laliena Sanz |José Mariano Moneva Abadí	Tirant lo Blanch	05/2011	49	Isabel Saz Gil	http://www.tirant.com/indexes/9788490041413.txt	http://www.tirant.com/resenyas/9788490041413-resenya.txt	18.00	3	239
9788490041352	La cuestión ambiental y la transformación de lo público	http://www.tirant.com/detalle?articulo=9788490041352	http://www.tirant.com/portadas/9788490041352.jpg	0100000000|0102000000|0102150000|0100000000|0117000000|0117010000|	|Jordi Jaria i Manzano	Tirant lo Blanch	05/2011	40	Jordi Jaria i Manzano	http://www.tirant.com/indexes/9788490041352.txt	http://www.tirant.com/resenyas/9788490041352-resenya.txt	19.00	3	332
9788490041376	Programa de desarrollo local	http://www.tirant.com/detalle?articulo=9788490041376	http://www.tirant.com/portadas/9788490041376.jpg	0200000000|0201000000|0201030000|0201030100|0200000000|0215000000|	|Isabel Saz Gil |Luis Carús Ribalaygua |Daniela Sorroche |Felipe Genovese	Tirant lo Blanch	05/2011	49	Isabel Saz Gil	http://www.tirant.com/indexes/9788490041376.txt	http://www.tirant.com/resenyas/9788490041376-resenya.txt	18.00	3	230
9788490041109	Tratado de Derecho Penal Internacional	http://www.tirant.com/detalle?articulo=9788490041109	http://www.tirant.com/portadas/9788490041109.jpg	0100000000|0103000000|0103010000|0100000000|0117000000|0117010000|	|Gerhard Werle |Florian Jessberger |Boris Burghardt |Volker Nerlich |Inés Peterson |Gregoria P. Suárez |Günther Bornkamm	Tirant lo Blanch	05/2011	44	Gerhard Werle	http://www.tirant.com/indexes/9788490041109.txt	http://www.tirant.com/resenyas/9788490041109-resenya.txt	60.00	3	999
9788490041161	Organización territorial en España y Latinoamérica	http://www.tirant.com/detalle?articulo=9788490041161	http://www.tirant.com/portadas/9788490041161.jpg	0100000000|0107000000|0107070000|0100000000|0117000000|0117010000|	|Miguel Revenga Sánchez |Emilio Pajares Montolío |Yolanda Gómez Lugo |José Joaquín Fernández Allés |Ascensión Elvira Perales |Francisco Javier Donaire Villa |Daniel A. Sabsay |Antonio M. Hernández |Ricardo Haro |Pablo María Garat |Alberto Ricardo Dalla Via	Tirant lo Blanch	05/2011	1929	Miguel Revenga Sánchez	http://www.tirant.com/indexes/9788490041161.txt	http://www.tirant.com/resenyas/9788490041161-resenya.txt	24.00	3	471
9788490041628	El empleo sumergido	http://www.tirant.com/detalle?articulo=9788490041628	http://www.tirant.com/portadas/9788490041628.jpg	0100000000|0104000000|0104050000|	|Antonio Vicente Sempere Navarro |Rodrigo Martín Jiménez	Tirant lo Blanch	06/2011	41	Antonio Vicente Sempere Navarro	http://www.tirant.com/indexes/9788490041628.txt	http://www.tirant.com/resenyas/9788490041628-resenya.txt	12.00	3	114
9788490044421	Derecho Penal Español Parte Especial I	http://www.tirant.com/detalle?articulo=9788490044421	http://www.tirant.com/portadas/9788490044421.jpg	0100000000|0103000000|0103010000|	|Francisco Javier Álvarez García |Araceli Manjón-Cabeza Olmeda |A. Ventura Püschel |María del Mar Carrasco Andrino |Miriam Cugat Mauri |Paz M. de la Cuesta Aguado |Nicolás García Rivas |M.ª del Pilar Otero González |Esther Pomares Cintas |Guillermo Portill	Tirant lo Blanch	11/2011	2646	Francisco Javier Álvarez García	http://www.tirant.com/indexes/9788490044421.txt	http://www.tirant.com/resenyas/9788490044421-resenya.txt	30.00	3	951
9788490044360	Los criterios legales y judiciales de individualización de la pena	http://www.tirant.com/detalle?articulo=9788490044360	http://www.tirant.com/portadas/9788490044360.jpg	0100000000|0103000000|0103050000|0103050300|0100000000|0117000000|0117010000|	|Martín Besio Hernández	Tirant lo Blanch	11/2011	39	Martín Besio Hernández	http://www.tirant.com/indexes/9788490044360.txt	http://www.tirant.com/resenyas/9788490044360-resenya.txt	30.00	3	644
9788490044179	Construyendo sociedades multiculturales	http://www.tirant.com/detalle?articulo=9788490044179	http://www.tirant.com/portadas/9788490044179.jpg	0100000000|0111000000|0111040000|0100000000|0117000000|0117010000|	|Mª José Añón Roig |Ángeles Solanes Corella |Javier de Lucas Martín |Mª Ángeles Cea D´Ancona |Yolanda García Ruiz |Encarnación La Spina |Letizia Mancini |Albert Mora Castro |Amelia Petit Pérez |Eduardo J. Ruiz Vieytez |Inmaculada Serra Yoldi |Rajae El Kham	Tirant lo Blanch	11/2011	2536	Mª José Añón Roig	http://www.tirant.com/indexes/9788490044179.txt	http://www.tirant.com/resenyas/9788490044179-resenya.txt	24.00	3	381
9788490042083	Videocámaras y prevención de la delincuencia en lugares públicos	http://www.tirant.com/detalle?articulo=9788490042083	http://www.tirant.com/portadas/9788490042083.jpg	0100000000|0103000000|0103050000|0103050200|0100000000|0112000000|0112010000|0100000000|0117000000|0117010000|0200000000|0214000000|0200000000|0215000000|	|Ana Isabel Cerezo Domínguez |José Luis Díez Ripollés	Tirant lo Blanch	06/2011	54	Ana Isabel Cerezo Domínguez	http://www.tirant.com/indexes/9788490042083.txt	http://www.tirant.com/resenyas/9788490042083-resenya.txt	18.00	3	175
E000020004173	Teoría y Derecho Revista de Pensamiento Jurídico Nº9/2011 Los Derechos Sociales en tiempos de crisis	http://www.tirant.com/detalle?articulo=E000020004173	http://www.tirant.com/portadas/E000020004173.jpg	0100000000|0114000000|0100000000|0117000000|0117010000|	|Tomás Salvador Vives Antón |y otros	Tirant lo Blanch	06/2011	2676	Tomás Salvador Vives Antón	http://www.tirant.com/indexes/E000020004173.txt	http://www.tirant.com/resenyas/E000020004173-resenya.txt	31.00	3	332
E000020004172	Abogacía nº8/junio 2011	http://www.tirant.com/detalle?articulo=E000020004172	http://www.tirant.com/portadas/E000020004172.jpg	0100000000|0114000000|0100000000|0117000000|0117010000|	|Varios Autores	Tirant lo Blanch	06/2011	2694	Varios Autores	http://www.tirant.com/indexes/E000020004172.txt	http://www.tirant.com/resenyas/E000020004172-resenya.txt	21.00	3	175
9788490044193	Ley de enjuiciamiento criminal 17ª Ed. 2011	http://www.tirant.com/detalle?articulo=9788490044193	http://www.tirant.com/portadas/9788490044193.jpg	0100000000|0105000000|0105030000|0100000000|0117000000|0117010000|	|Juan Montero Aroca |Juan Luis Gómez Colomer	Tirant lo Blanch	10/2011	37	Juan Montero Aroca	http://www.tirant.com/indexes/9788490044193.txt	http://www.tirant.com/resenyas/9788490044193-resenya.txt	5.00	3	415
9788490042038	Avances de investigación en criminología	http://www.tirant.com/detalle?articulo=9788490042038	http://www.tirant.com/portadas/9788490042038.jpg	0100000000|0112000000|0112010000|0100000000|0117000000|0117010000|0200000000|0214000000|0200000000|0215000000|	|César San Juan Guillén	Tirant lo Blanch	06/2010	54	César San Juan Guillén	http://www.tirant.com/indexes/9788490042038.txt	http://www.tirant.com/resenyas/9788490042038-resenya.txt	15.00	3	229
9788490046760	Tomo XXI esquemas de Derecho concursal	http://www.tirant.com/detalle?articulo=9788490046760	http://www.tirant.com/portadas/9788490046760.jpg	0100000000|0101000000|0101280000|0100000000|0117000000|0117010000|	|Emilio Beltrán |Ana Belén Campuzano Laguillo |Rafael Sebastián |Javier Tortuero	Tirant lo Blanch	02/2012	2588	Emilio Beltrán	http://www.tirant.com/indexes/9788490046760.txt	http://www.tirant.com/resenyas/9788490046760-resenya.txt	15.00	3	247
9788490041956	Saber , poder y servicio : Un pedagogo orgánico del Estado : Adolfo Maíllo	http://www.tirant.com/detalle?articulo=9788490041956	http://www.tirant.com/portadas/9788490041956.jpg	0300000000|0309000000|0309010000|0300000000|0319000000|	|Juan Mainer Baque |Julio Mateos Montero	Tirant lo Blanch	06/2011	2624	Juan Mainer Baque	http://www.tirant.com/indexes/9788490041956.txt	http://www.tirant.com/resenyas/9788490041956-resenya.txt	15.00	3	226
9788490041666	El terrorismo como crimen internacional	http://www.tirant.com/detalle?articulo=9788490041666	http://www.tirant.com/portadas/9788490041666.jpg	0100000000|0109000000|0109010000|0100000000|0117000000|0117010000|	|F. Vacas Fernández	Tirant lo Blanch	06/2011	39	F. Vacas Fernández	http://www.tirant.com/indexes/9788490041666.txt	http://www.tirant.com/resenyas/9788490041666-resenya.txt	18.50	3	348
9788490041888	Delitos relativos al tráfico viario	http://www.tirant.com/detalle?articulo=9788490041888	http://www.tirant.com/portadas/9788490041888.jpg	0100000000|0103000000|0103060000|0103060100|0100000000|0117000000|0117010000|	|Camen Requejo Conde	Tirant lo Blanch	06/2011	39	Camen Requejo Conde	http://www.tirant.com/indexes/9788490041888.txt	http://www.tirant.com/resenyas/9788490041888-resenya.txt	18.00	3	247
9788490041994	Legislación de extranjería 6ª Ed. 2011	http://www.tirant.com/detalle?articulo=9788490041994	http://www.tirant.com/portadas/9788490041994.jpg	0100000000|0102000000|0102030000|0100000000|0117000000|0117010000|	|Carlos Esplugues Mota |Manuel de Lorenzo Segrelles	Tirant lo Blanch	06/2011	37	Carlos Esplugues Mota	http://www.tirant.com/indexes/9788490041994.txt	http://www.tirant.com/resenyas/9788490041994-resenya.txt	6.00	3	653
9788490041840	Ley general penitenciaria 3ª Ed. 2011	http://www.tirant.com/detalle?articulo=9788490041840	http://www.tirant.com/portadas/9788490041840.jpg	0100000000|0103000000|0103030000|0100000000|0117000000|0117010000|	|Antonio Ferrer Gutiérrez	Tirant lo Blanch	06/2011	37	Antonio Ferrer Gutiérrez	http://www.tirant.com/indexes/9788490041840.txt	http://www.tirant.com/resenyas/9788490041840-resenya.txt	5.50	3	494
9788490041727	Mediación penal Fundamento , fines y régimen jurídico	http://www.tirant.com/detalle?articulo=9788490041727	http://www.tirant.com/portadas/9788490041727.jpg	0100000000|0105000000|0105060000|0100000000|0117000000|0117010000|	|Silvia Barona Vilar	Tirant lo Blanch	06/2011	44	Silvia Barona Vilar	http://www.tirant.com/indexes/9788490041727.txt	http://www.tirant.com/resenyas/9788490041727-resenya.txt	30.00	3	382
9788490041970	Impuesto Sobre la Renta Ejercicio 2011- 3ª Ed.2011	http://www.tirant.com/detalle?articulo=9788490041970	http://www.tirant.com/portadas/9788490041970.jpg	0100000000|0106000000|0106030000|0200000000|0215000000|	|Amadeo Fuenmayor Fernández |Rafael Granell Pérez |Francisco J. Higón Tamarit	Tirant lo Blanch	06/2011	37	Amadeo Fuenmayor Fernández	http://www.tirant.com/indexes/9788490041970.txt	http://www.tirant.com/resenyas/9788490041970-resenya.txt	5.50	3	694
9788490041543	Protocolos sobre acoso laboral 2ª Ed. 2011	http://www.tirant.com/detalle?articulo=9788490041543	http://www.tirant.com/portadas/9788490041543.jpg	0100000000|0104000000|0104120000|0200000000|0215000000|	|Miguel Ángel Gimeno Navarro |Ana Mejías García |Enrique José Carbonell Vayá	Tirant lo Blanch	06/2011	2682	Miguel Ángel Gimeno Navarro	http://www.tirant.com/indexes/9788490041543.txt	http://www.tirant.com/resenyas/9788490041543-resenya.txt	12.00	3	167
9788490041796	Arbitraje Legislación básica 3ª Ed. 2011	http://www.tirant.com/detalle?articulo=9788490041796	http://www.tirant.com/portadas/9788490041796.jpg	0100000000|0105000000|0105030000|0200000000|0215000000|	|Silvia Barona Vilar |Carlos Esplugues Mota	Tirant lo Blanch	06/2011	37	Silvia Barona Vilar	http://www.tirant.com/indexes/9788490041796.txt	http://www.tirant.com/resenyas/9788490041796-resenya.txt	4.50	3	207
9788490041642	Los delitos de pornografía infantil	http://www.tirant.com/detalle?articulo=9788490041642	http://www.tirant.com/portadas/9788490041642.jpg	0100000000|0103000000|0103060000|0103060100|0100000000|0103000000|0103060000|0103060200|0100000000|0105000000|0105060000|0100000000|0112000000|0112010000|0100000000|0117000000|0117010000|0200000000|0214000000|0200000000|0215000000|	|José Miguel de la Rosa Cortina	Tirant lo Blanch	06/2011	39	José Miguel de la Rosa Cortina	http://www.tirant.com/indexes/9788490041642.txt	http://www.tirant.com/resenyas/9788490041642-resenya.txt	21.00	3	312
