Inicio programa de registro
[ 051712 ] procesando parte.051712.14451
[ 051712 ] procesando parte.051712.14452
[ 051712 ] procesando parte.051712.14453
[ 051712 ] procesando parte.051712.14454
[ 051712 ] procesando parte.051712.14455
[ 051712 ] procesando parte.051712.14456
[ 051712 ] procesando parte.051712.14457
[ 051712 ] procesando parte.051712.14458
[ 051712 ] procesando parte.051712.14459
[ 051712 ] procesando parte.051712.1446
[ 051712 ] procesando parte.051712.14460
[ 051712 ] procesando parte.051712.14461
[ 051712 ] procesando parte.051712.14462
[ 051712 ] procesando parte.051712.14463
[ 051712 ] procesando parte.051712.14464
[ 051712 ] procesando parte.051712.14465
[ 051712 ] procesando parte.051712.14466
[ 051712 ] procesando parte.051712.14467
[ 051712 ] procesando parte.051712.14468
[ 051712 ] procesando parte.051712.14469
[ 051712 ] procesando parte.051712.1447
[ 051712 ] procesando parte.051712.14470
[ 051712 ] procesando parte.051712.14471
[ 051712 ] procesando parte.051712.14472
[ 051712 ] procesando parte.051712.14473
[ 051712 ] procesando parte.051712.14474
[ 051712 ] procesando parte.051712.14475
[ 051712 ] procesando parte.051712.14476
[ 051712 ] procesando parte.051712.14477
[ 051712 ] procesando parte.051712.14478
[ 051712 ] procesando parte.051712.14479
[ 051712 ] procesando parte.051712.1448
[ 051712 ] procesando parte.051712.14480
[ 051712 ] procesando parte.051712.14481
[ 051712 ] procesando parte.051712.14482
[ 051712 ] procesando parte.051712.14483
[ 051712 ] procesando parte.051712.14484
[ 051712 ] procesando parte.051712.14485
[ 051712 ] procesando parte.051712.14486
[ 051712 ] procesando parte.051712.14487
[ 051712 ] procesando parte.051712.14488
[ 051712 ] procesando parte.051712.14489
[ 051712 ] procesando parte.051712.1449
[ 051712 ] procesando parte.051712.14490
[ 051712 ] procesando parte.051712.14491
[ 051712 ] procesando parte.051712.14492
[ 051712 ] procesando parte.051712.14493
[ 051712 ] procesando parte.051712.14494
[ 051712 ] procesando parte.051712.14495
[ 051712 ] procesando parte.051712.14496
[ 051712 ] procesando parte.051712.14497
[ 051712 ] procesando parte.051712.14498
[ 051712 ] procesando parte.051712.14499
[ 051712 ] procesando parte.051712.145
[ 051712 ] procesando parte.051712.1450
[ 051712 ] procesando parte.051712.14500
[ 051712 ] procesando parte.051712.14501
[ 051712 ] procesando parte.051712.14502
[ 051712 ] procesando parte.051712.14503
[ 051712 ] procesando parte.051712.14504
[ 051712 ] procesando parte.051712.14505
[ 051712 ] procesando parte.051712.14506
[ 051712 ] procesando parte.051712.14507
[ 051712 ] procesando parte.051712.14508
[ 051712 ] procesando parte.051712.14509
[ 051712 ] procesando parte.051712.1451
[ 051712 ] procesando parte.051712.14510
[ 051712 ] procesando parte.051712.14511
[ 051712 ] procesando parte.051712.14512
[ 051712 ] procesando parte.051712.14513
[ 051712 ] procesando parte.051712.14514
[ 051712 ] procesando parte.051712.14515
[ 051712 ] procesando parte.051712.14516
[ 051712 ] procesando parte.051712.14517
[ 051712 ] procesando parte.051712.14518
[ 051712 ] procesando parte.051712.14519
[ 051712 ] procesando parte.051712.1452
[ 051712 ] procesando parte.051712.14520
[ 051712 ] procesando parte.051712.14521
[ 051712 ] procesando parte.051712.14522
[ 051712 ] procesando parte.051712.14523
[ 051712 ] procesando parte.051712.14524
[ 051712 ] procesando parte.051712.14525
[ 051712 ] procesando parte.051712.14526
[ 051712 ] procesando parte.051712.14527
[ 051712 ] procesando parte.051712.14528
[ 051712 ] procesando parte.051712.14529
[ 051712 ] procesando parte.051712.1453
[ 051712 ] procesando parte.051712.14530
[ 051712 ] procesando parte.051712.14531
[ 051712 ] procesando parte.051712.14532
[ 051712 ] procesando parte.051712.14533
[ 051712 ] procesando parte.051712.14534
[ 051712 ] procesando parte.051712.14535
[ 051712 ] procesando parte.051712.14536
[ 051712 ] procesando parte.051712.14537
[ 051712 ] procesando parte.051712.14538
[ 051712 ] procesando parte.051712.14539
[ 051712 ] procesando parte.051712.1454
[ 051712 ] procesando parte.051712.14540
[ 051712 ] procesando parte.051712.14541
[ 051712 ] procesando parte.051712.14542
[ 051712 ] procesando parte.051712.14543
[ 051712 ] procesando parte.051712.14544
[ 051712 ] procesando parte.051712.14545
[ 051712 ] procesando parte.051712.14546
[ 051712 ] procesando parte.051712.14547
[ 051712 ] procesando parte.051712.14548
[ 051712 ] procesando parte.051712.14549
[ 051712 ] procesando parte.051712.1455
[ 051712 ] procesando parte.051712.14550
[ 051712 ] procesando parte.051712.14551
[ 051712 ] procesando parte.051712.14552
[ 051712 ] procesando parte.051712.14553
[ 051712 ] procesando parte.051712.14554
[ 051712 ] procesando parte.051712.14555
[ 051712 ] procesando parte.051712.14556
[ 051712 ] procesando parte.051712.14557
[ 051712 ] procesando parte.051712.14558
[ 051712 ] procesando parte.051712.14559
[ 051712 ] procesando parte.051712.1456
[ 051712 ] procesando parte.051712.14560
[ 051712 ] procesando parte.051712.14561
[ 051712 ] procesando parte.051712.14562
[ 051712 ] procesando parte.051712.14563
[ 051712 ] procesando parte.051712.14564
[ 051712 ] procesando parte.051712.14565
[ 051712 ] procesando parte.051712.14566
[ 051712 ] procesando parte.051712.14567
[ 051712 ] procesando parte.051712.14568
[ 051712 ] procesando parte.051712.14569
[ 051712 ] procesando parte.051712.1457
[ 051712 ] procesando parte.051712.14570
[ 051712 ] procesando parte.051712.14571
[ 051712 ] procesando parte.051712.14572
[ 051712 ] procesando parte.051712.14573
[ 051712 ] procesando parte.051712.14574
[ 051712 ] procesando parte.051712.14575
[ 051712 ] procesando parte.051712.14576
[ 051712 ] procesando parte.051712.14577
[ 051712 ] procesando parte.051712.14578
[ 051712 ] procesando parte.051712.14579
[ 051712 ] procesando parte.051712.1458
[ 051712 ] procesando parte.051712.14580
[ 051712 ] procesando parte.051712.14581
[ 051712 ] procesando parte.051712.14582
[ 051712 ] procesando parte.051712.14583
[ 051712 ] procesando parte.051712.14584
[ 051712 ] procesando parte.051712.14585
[ 051712 ] procesando parte.051712.14586
[ 051712 ] procesando parte.051712.14587
[ 051712 ] procesando parte.051712.14588
[ 051712 ] procesando parte.051712.14589
[ 051712 ] procesando parte.051712.1459
[ 051712 ] procesando parte.051712.14590
[ 051712 ] procesando parte.051712.14591
[ 051712 ] procesando parte.051712.14592
[ 051712 ] procesando parte.051712.14593
[ 051712 ] procesando parte.051712.14594
[ 051712 ] procesando parte.051712.14595
[ 051712 ] procesando parte.051712.14596
[ 051712 ] procesando parte.051712.14597
[ 051712 ] procesando parte.051712.14598
[ 051712 ] procesando parte.051712.14599
[ 051712 ] procesando parte.051712.146
[ 051712 ] procesando parte.051712.1460
[ 051712 ] procesando parte.051712.14600
[ 051712 ] procesando parte.051712.14601
[ 051712 ] procesando parte.051712.14602
[ 051712 ] procesando parte.051712.14603
[ 051712 ] procesando parte.051712.14604
[ 051712 ] procesando parte.051712.14605
[ 051712 ] procesando parte.051712.14606
[ 051712 ] procesando parte.051712.14607
[ 051712 ] procesando parte.051712.14608
[ 051712 ] procesando parte.051712.14609
[ 051712 ] procesando parte.051712.1461
[ 051712 ] procesando parte.051712.14610
[ 051712 ] procesando parte.051712.14611
[ 051712 ] procesando parte.051712.14612
[ 051712 ] procesando parte.051712.14613
[ 051712 ] procesando parte.051712.14614
[ 051712 ] procesando parte.051712.14615
[ 051712 ] procesando parte.051712.14616
[ 051712 ] procesando parte.051712.14617
[ 051712 ] procesando parte.051712.14618
[ 051712 ] procesando parte.051712.14619
[ 051712 ] procesando parte.051712.1462
[ 051712 ] procesando parte.051712.14620
[ 051712 ] procesando parte.051712.14621
[ 051712 ] procesando parte.051712.14622
[ 051712 ] procesando parte.051712.14623
[ 051712 ] procesando parte.051712.14624
[ 051712 ] procesando parte.051712.14625
[ 051712 ] procesando parte.051712.14626
[ 051712 ] procesando parte.051712.14627
[ 051712 ] procesando parte.051712.14628
[ 051712 ] procesando parte.051712.14629
[ 051712 ] procesando parte.051712.1463
[ 051712 ] procesando parte.051712.14630
[ 051712 ] procesando parte.051712.14631
[ 051712 ] procesando parte.051712.14632
[ 051712 ] procesando parte.051712.14633
[ 051712 ] procesando parte.051712.14634
[ 051712 ] procesando parte.051712.14635
[ 051712 ] procesando parte.051712.14636
[ 051712 ] procesando parte.051712.14637
[ 051712 ] procesando parte.051712.14638
[ 051712 ] procesando parte.051712.14639
[ 051712 ] procesando parte.051712.1464
[ 051712 ] procesando parte.051712.14640
[ 051712 ] procesando parte.051712.14641
[ 051712 ] procesando parte.051712.14642
[ 051712 ] procesando parte.051712.14643
[ 051712 ] procesando parte.051712.14644
[ 051712 ] procesando parte.051712.14645
[ 051712 ] procesando parte.051712.14646
[ 051712 ] procesando parte.051712.14647
[ 051712 ] procesando parte.051712.14648
[ 051712 ] procesando parte.051712.14649
[ 051712 ] procesando parte.051712.1465
[ 051712 ] procesando parte.051712.14650
[ 051712 ] procesando parte.051712.14651
[ 051712 ] procesando parte.051712.14652
[ 051712 ] procesando parte.051712.14653
[ 051712 ] procesando parte.051712.14654
[ 051712 ] procesando parte.051712.14655
[ 051712 ] procesando parte.051712.14656
[ 051712 ] procesando parte.051712.14657
[ 051712 ] procesando parte.051712.14658
[ 051712 ] procesando parte.051712.14659
[ 051712 ] procesando parte.051712.1466
[ 051712 ] procesando parte.051712.14660
[ 051712 ] procesando parte.051712.14661
[ 051712 ] procesando parte.051712.14662
[ 051712 ] procesando parte.051712.14663
[ 051712 ] procesando parte.051712.14664
[ 051712 ] procesando parte.051712.14665
[ 051712 ] procesando parte.051712.14666
[ 051712 ] procesando parte.051712.14667
[ 051712 ] procesando parte.051712.14668
[ 051712 ] procesando parte.051712.14669
[ 051712 ] procesando parte.051712.1467
[ 051712 ] procesando parte.051712.14670
[ 051712 ] procesando parte.051712.14671
[ 051712 ] procesando parte.051712.14672
[ 051712 ] procesando parte.051712.14673
[ 051712 ] procesando parte.051712.14674
[ 051712 ] procesando parte.051712.14675
[ 051712 ] procesando parte.051712.14676
[ 051712 ] procesando parte.051712.14677
[ 051712 ] procesando parte.051712.14678
[ 051712 ] procesando parte.051712.14679
[ 051712 ] procesando parte.051712.1468
[ 051712 ] procesando parte.051712.14680
[ 051712 ] procesando parte.051712.14681
[ 051712 ] procesando parte.051712.14682
[ 051712 ] procesando parte.051712.14683
[ 051712 ] procesando parte.051712.14684
[ 051712 ] procesando parte.051712.14685
[ 051712 ] procesando parte.051712.14686
[ 051712 ] procesando parte.051712.14687
[ 051712 ] procesando parte.051712.14688
[ 051712 ] procesando parte.051712.14689
[ 051712 ] procesando parte.051712.1469
[ 051712 ] procesando parte.051712.14690
[ 051712 ] procesando parte.051712.14691
[ 051712 ] procesando parte.051712.14692
[ 051712 ] procesando parte.051712.14693
[ 051712 ] procesando parte.051712.14694
[ 051712 ] procesando parte.051712.14695
[ 051712 ] procesando parte.051712.14696
[ 051712 ] procesando parte.051712.14697
[ 051712 ] procesando parte.051712.14698
[ 051712 ] procesando parte.051712.14699
[ 051712 ] procesando parte.051712.147
[ 051712 ] procesando parte.051712.1470
[ 051712 ] procesando parte.051712.14700
[ 051712 ] procesando parte.051712.14701
[ 051712 ] procesando parte.051712.14702
[ 051712 ] procesando parte.051712.14703
[ 051712 ] procesando parte.051712.14704
[ 051712 ] procesando parte.051712.14705
[ 051712 ] procesando parte.051712.14706
[ 051712 ] procesando parte.051712.14707
[ 051712 ] procesando parte.051712.14708
[ 051712 ] procesando parte.051712.14709
[ 051712 ] procesando parte.051712.1471
[ 051712 ] procesando parte.051712.14710
[ 051712 ] procesando parte.051712.14711
[ 051712 ] procesando parte.051712.14712
[ 051712 ] procesando parte.051712.14713
[ 051712 ] procesando parte.051712.14714
[ 051712 ] procesando parte.051712.14715
[ 051712 ] procesando parte.051712.14716
[ 051712 ] procesando parte.051712.14717
[ 051712 ] procesando parte.051712.14718
[ 051712 ] procesando parte.051712.14719
[ 051712 ] procesando parte.051712.1472
[ 051712 ] procesando parte.051712.14720
[ 051712 ] procesando parte.051712.14721
[ 051712 ] procesando parte.051712.14722
[ 051712 ] procesando parte.051712.14723
[ 051712 ] procesando parte.051712.14724
[ 051712 ] procesando parte.051712.14725
[ 051712 ] procesando parte.051712.14726
[ 051712 ] procesando parte.051712.14727
[ 051712 ] procesando parte.051712.14728
[ 051712 ] procesando parte.051712.14729
[ 051712 ] procesando parte.051712.1473
[ 051712 ] procesando parte.051712.14730
[ 051712 ] procesando parte.051712.14731
[ 051712 ] procesando parte.051712.14732
[ 051712 ] procesando parte.051712.14733
[ 051712 ] procesando parte.051712.14734
[ 051712 ] procesando parte.051712.14735
[ 051712 ] procesando parte.051712.14736
[ 051712 ] procesando parte.051712.14737
[ 051712 ] procesando parte.051712.14738
[ 051712 ] procesando parte.051712.14739
[ 051712 ] procesando parte.051712.1474
[ 051712 ] procesando parte.051712.14740
[ 051712 ] procesando parte.051712.14741
[ 051712 ] procesando parte.051712.14742
[ 051712 ] procesando parte.051712.14743
[ 051712 ] procesando parte.051712.14744
[ 051712 ] procesando parte.051712.14745
[ 051712 ] procesando parte.051712.14746
[ 051712 ] procesando parte.051712.14747
[ 051712 ] procesando parte.051712.14748
[ 051712 ] procesando parte.051712.14749
[ 051712 ] procesando parte.051712.1475
[ 051712 ] procesando parte.051712.14750
[ 051712 ] procesando parte.051712.14751
[ 051712 ] procesando parte.051712.14752
[ 051712 ] procesando parte.051712.14753
[ 051712 ] procesando parte.051712.14754
[ 051712 ] procesando parte.051712.14755
[ 051712 ] procesando parte.051712.14756
[ 051712 ] procesando parte.051712.14757
[ 051712 ] procesando parte.051712.14758
[ 051712 ] procesando parte.051712.14759
[ 051712 ] procesando parte.051712.1476
[ 051712 ] procesando parte.051712.14760
[ 051712 ] procesando parte.051712.14761
[ 051712 ] procesando parte.051712.14762
[ 051712 ] procesando parte.051712.14763
[ 051712 ] procesando parte.051712.14764
[ 051712 ] procesando parte.051712.14765
[ 051712 ] procesando parte.051712.14766
[ 051712 ] procesando parte.051712.14767
[ 051712 ] procesando parte.051712.14768
[ 051712 ] procesando parte.051712.14769
[ 051712 ] procesando parte.051712.1477
[ 051712 ] procesando parte.051712.14770
[ 051712 ] procesando parte.051712.14771
[ 051712 ] procesando parte.051712.14772
[ 051712 ] procesando parte.051712.14773
[ 051712 ] procesando parte.051712.14774
[ 051712 ] procesando parte.051712.14775
[ 051712 ] procesando parte.051712.14776
[ 051712 ] procesando parte.051712.14777
[ 051712 ] procesando parte.051712.14778
[ 051712 ] procesando parte.051712.14779
[ 051712 ] procesando parte.051712.1478
[ 051712 ] procesando parte.051712.14780
[ 051712 ] procesando parte.051712.14781
[ 051712 ] procesando parte.051712.14782
[ 051712 ] procesando parte.051712.14783
[ 051712 ] procesando parte.051712.14784
[ 051712 ] procesando parte.051712.14785
[ 051712 ] procesando parte.051712.14786
[ 051712 ] procesando parte.051712.14787
[ 051712 ] procesando parte.051712.14788
[ 051712 ] procesando parte.051712.14789
[ 051712 ] procesando parte.051712.1479
[ 051712 ] procesando parte.051712.14790
[ 051712 ] procesando parte.051712.14791
[ 051712 ] procesando parte.051712.14792
[ 051712 ] procesando parte.051712.14793
[ 051712 ] procesando parte.051712.14794
[ 051712 ] procesando parte.051712.14795
[ 051712 ] procesando parte.051712.14796
[ 051712 ] procesando parte.051712.14797
[ 051712 ] procesando parte.051712.14798
[ 051712 ] procesando parte.051712.14799
[ 051712 ] procesando parte.051712.148
[ 051712 ] procesando parte.051712.1480
[ 051712 ] procesando parte.051712.14800
[ 051712 ] procesando parte.051712.14801
[ 051712 ] procesando parte.051712.14802
[ 051712 ] procesando parte.051712.14803
[ 051712 ] procesando parte.051712.14804
[ 051712 ] procesando parte.051712.14805
[ 051712 ] procesando parte.051712.14806
[ 051712 ] procesando parte.051712.14807
[ 051712 ] procesando parte.051712.14808
[ 051712 ] procesando parte.051712.14809
[ 051712 ] procesando parte.051712.1481
[ 051712 ] procesando parte.051712.14810
[ 051712 ] procesando parte.051712.14811
[ 051712 ] procesando parte.051712.14812
